0.0 -0.425000011921
0.00499 1.64999997616
0.00998 1.65408623219
0.01497 1.661288023
0.01996 1.39914095402
0.02495 1.17098855972
0.02994 1.12956559658
0.03493 1.09198999405
0.03992 0.775470137596
0.04491 0.467725098133
0.0499 0.294491320848
0.05489 0.309414565563
0.05988 0.0467063635588
0.06487 -0.250373780727
0.06986 -0.204992696643
0.07485 -0.225103765726
0.07984 -0.37977463007
0.08483 -0.581366717815
0.08982 -0.554507911205
0.09481 -0.568737149239
0.0998 -0.693200170994
0.10479 -0.777425706387
0.10978 -0.681401371956
0.11477 -0.612534403801
0.11976 -0.693322598934
0.12475 -0.75959956646
0.12974 -0.668950080872
0.13473 -0.592897236347
0.13972 -0.582383990288
0.14471 -0.655622184277
0.1497 -0.653398215771
0.15469 -0.521368443966
0.15968 -0.449842333794
0.16467 -0.46660387516
0.16966 -0.437340289354
0.17465 -0.286200106144
0.17964 -0.314738035202
0.18463 -0.399207681417
0.18962 -0.34675526619
0.19461 -0.17924618721
0.1996 -0.242613077164
0.20459 -0.281397134066
0.20958 -0.256679981947
0.21457 -0.194965869188
0.21956 -0.206862017512
0.22455 -0.364618510008
0.22954 -0.328184336424
0.23453 -0.175814285874
0.23952 -0.137622699142
0.24451 -0.30940258503
0.2495 -0.358339041471
0.25449 -0.278476119041
0.25948 -0.194525703788
0.26447 -0.283787190914
0.26946 -0.364728808403
0.27445 -0.327863484621
0.27944 -0.299055367708
0.28443 -0.506627738476
0.28942 -0.447943508625
0.29441 -0.382596939802
0.2994 -0.415309906006
0.30439 -0.527415931225
0.30938 -0.482922703028
0.31437 -0.387039363384
0.31936 -0.344532966614
0.32435 -0.473938912153
0.32934 -0.551489710808
0.33433 -0.537228822708
0.33932 -0.511840283871
0.34431 -0.537578940392
0.3493 -0.512418568134
0.35429 -0.377135753632
0.35928 -0.42670956254
0.36427 -0.557383060455
0.36926 -0.496431797743
0.37425 -0.419450253248
0.37924 -0.466826617718
0.38423 -0.479478955269
0.38922 -0.445259690285
0.39421 -0.408807992935
0.3992 -0.368772387505
0.40419 -0.465218126774
0.40918 -0.466432154179
0.41417 -0.385684221983
0.41916 -0.446708261967
0.42415 -0.327668905258
0.42914 -0.206392988563
0.43413 -0.137607946992
0.43912 -0.157352805138
0.44411 -0.14975002408
0.4491 -0.129955723882
0.45409 -0.0393131040037
0.45908 -0.00997400656343
0.46407 -0.109695024788
0.46906 -0.260440200567
0.47405 -0.114959016442
0.47904 -0.055790591985
0.48403 -0.0733544901013
0.48902 0.0792326331139
0.49401 0.00971386488527
0.499 -0.298801958561
0.50399 -0.440127879381
0.50898 -0.472634106874
0.51397 -0.446865737438
0.51896 -0.453057438135
0.52395 -0.403772830963
0.52894 -0.495449602604
0.53393 -0.457462728024
0.53892 -0.615498125553
0.54391 -0.676458716393
0.5489 -0.534845530987
0.55389 -0.451646119356
0.55888 -0.601978540421
0.56387 -0.62057107687
0.56886 -0.634050309658
0.57385 -0.554982423782
0.57884 -0.542767047882
0.58383 -0.545092046261
0.58882 -0.519178688526
0.59381 -0.554302692413
0.5988 -0.518716871738
0.60379 -0.508850216866
0.60878 -0.505585312843
0.61377 -0.417156994343
0.61876 -0.470402926207
0.62375 -0.506407558918
0.62874 0.308902353048
0.63373 1.35199642181
0.63872 2.62790346146
0.64371 3.51223707199
0.6487 3.6179292202
0.65369 2.62538123131
0.65868 0.615286052227
0.66367 -1.84251987934
0.66866 -4.02755498886
0.67365 -5.06671953201
0.67864 -4.80840158463
0.68363 -3.75212454796
0.68862 -2.90671539307
0.69361 -2.17120075226
0.6986 -1.57638895512
0.70359 -1.00919413567
0.70858 -0.526614427567
0.71357 -0.264556378126
0.71856 -0.0563192516565
0.72355 0.0838132128119
0.72854 0.128966927528
0.73353 0.16509988904
0.73852 0.108178958297
0.74351 0.122743830085
0.7485 0.178753837943
0.75349 0.262711405754
0.75848 0.19524666667
0.76347 0.114272996783
0.76846 0.21746198833
0.77345 0.184788301587
0.77844 0.219263836741
0.78343 0.251280605793
0.78842 0.329499930143
0.79341 0.384221702814
0.7984 0.467476278543
0.80339 0.402492523193
0.80838 0.433492362499
0.81337 0.459185600281
0.81836 0.465132445097
0.82335 0.625143885612
0.82834 0.694079458714
0.83333 0.772458791733
0.83832 0.778565824032
0.84331 0.826010704041
0.8483 0.845601975918
0.85329 0.983846306801
0.85828 1.13616430759
0.86327 1.26089167595
0.86826 1.47102475166
0.87325 1.53436267376
0.87824 1.5636048317
0.88323 1.63791024685
0.88822 1.75813150406
0.89321 1.94415438175
0.8982 1.92512273788
0.90319 1.96670997143
0.90818 2.02300477028
0.91317 1.99465358257
0.91816 1.93916845322
0.92315 1.85626745224
0.92814 1.82487475872
0.93313 1.62186264992
0.93812 1.40530109406
0.94311 1.25789916515
0.9481 1.11188662052
0.95309 0.897559642792
0.95808 0.58289372921
0.96307 0.508010864258
0.96806 0.272457063198
0.97305 0.0740045309067
0.97804 -0.0554559268057
0.98303 -0.268819659948
0.98802 -0.326972395182
0.99301 -0.403584212065
0.998 -0.471199840307
1.00299 -0.556552410126
1.00798 -0.55159842968
1.01297 -0.530778169632
1.01796 -0.561144828796
1.02295 -0.580956637859
1.02794 -0.599786102772
1.03293 -0.519414067268
1.03792 -0.563682019711
1.04291 -0.555070161819
1.0479 -0.523504376411
1.05289 -0.569114267826
1.05788 -0.502232313156
1.06287 -0.433113098145
1.06786 -0.460050731897
1.07285 -0.465814352036
1.07784 -0.465284615755
1.08283 -0.360955446959
1.08782 -0.335931628942
1.09281 -0.338898360729
1.0978 -0.241048514843
1.10279 -0.31172645092
1.10778 -0.245608136058
1.11277 -0.128215461969
1.11776 -0.254800975323
1.12275 -0.220562919974
1.12774 -0.170762807131
1.13273 -0.0935219973326
1.13772 -0.0812628343701
1.14271 -0.155796304345
1.1477 -0.240472376347
1.15269 -0.205440476537
1.15768 -0.198251515627
1.16267 -0.268831282854
1.16766 -0.225530743599
1.17265 -0.305079072714
1.17764 -0.348046392202
1.18263 -0.356814950705
1.18762 -0.314153879881
1.19261 -0.342858016491
1.1976 -0.323692679405
1.20259 -0.418653517962
1.20758 -0.26390644908
1.21257 -0.196825295687
1.21756 -0.323221206665
1.22255 -0.375580191612
1.22754 -0.301251530647
1.23253 -0.3000690341
1.23752 -0.237816303968
1.24251 -0.386318296194
1.2475 -0.408594489098
1.25249 -0.449559539557
1.25748 -0.515198349953
1.26247 -0.425985455513
1.26746 -0.410533487797
1.27245 -0.398833721876
1.27744 -0.414895147085
1.28243 -0.401331722736
1.28742 -0.323164016008
1.29241 -0.348918408155
1.2974 -0.388823151588
1.30239 -0.388173878193
1.30738 -0.373032301664
1.31237 -0.398566126823
1.31736 -0.389707952738
1.32235 -0.426204144955
1.32734 -0.35986495018
1.33233 -0.374021977186
1.33732 -0.365562409163
1.34231 -0.363867580891
1.3473 -0.309451371431
1.35229 -0.163739979267
1.35728 -0.119175612926
1.36227 -0.124745234847
1.36726 0.0546762235463
1.37225 0.059746760875
1.37724 0.0447295382619
1.38223 0.0647221878171
1.38722 0.018875753507
1.39221 -0.0253754537553
1.3972 -0.092804864049
1.40219 0.0118854613975
1.40718 0.176735624671
1.41217 0.087270706892
1.41716 0.0372122488916
1.42215 -0.023433258757
1.42714 -0.232208520174
1.43213 -0.222900703549
1.43712 -0.218588799238
1.44211 -0.251957654953
1.4471 -0.193499088287
1.45209 -0.235263794661
1.45708 -0.379130870104
1.46207 -0.399880468845
1.46706 -0.419327527285
1.47205 -0.461013764143
1.47704 -0.455573678017
1.48203 -0.537960469723
1.48702 -0.542097210884
1.49201 -0.425617396832
1.497 -0.398164778948
1.50199 -0.350828289986
1.50698 -0.339383244514
1.51197 -0.360880464315
1.51696 -0.274669706821
1.52195 -0.278246432543
1.52694 -0.397549390793
1.53193 -0.406555444002
1.53692 -0.402835786343
1.54191 -0.430845409632
1.5469 -0.544037997723
1.55189 0.0120437955484
1.55688 1.05548858643
1.56187 2.4728307724
1.56686 4.00954818726
1.57185 4.22305822372
1.57684 3.36059689522
1.58183 1.69006538391
1.58682 -0.893232703209
1.59181 -3.42062783241
1.5968 -4.97850227356
1.60179 -4.78095531464
1.60678 -3.81213092804
1.61177 -2.85976290703
1.61676 -2.1754617691
1.62175 -1.58468484879
1.62674 -0.991883158684
1.63173 -0.469644039869
1.63672 -0.208403080702
1.64171 -0.098957285285
1.6467 0.00570481782779
1.65169 0.145438551903
1.65668 0.264479637146
1.66167 0.313896536827
1.66666 0.371804386377
1.67165 0.249825745821
1.67664 0.180458635092
1.68163 0.212798416615
1.68662 0.244060829282
1.69161 0.372401624918
1.6966 0.365703970194
1.70159 0.266232818365
1.70658 0.384491354227
1.71157 0.431349605322
1.71656 0.328037649393
1.72155 0.344471335411
1.72654 0.408682823181
1.73153 0.453966259956
1.73652 0.624483942986
1.74151 0.617761015892
1.7465 0.675062835217
1.75149 0.767426908016
1.75648 0.7846570611
1.76147 0.830767631531
1.76646 0.975073158741
1.77145 1.07774305344
1.77644 1.09678804874
1.78143 1.23135662079
1.78642 1.36158394814
1.79141 1.45236551762
1.7964 1.52196955681
1.80139 1.76648032665
1.80638 1.8107663393
1.81137 1.91809689999
1.81636 2.08329415321
1.82135 2.02872633934
1.82634 2.0666000843
1.83133 2.10692763329
1.83632 2.06915736198
1.84131 2.0057156086
1.8463 1.90805828571
1.85129 1.80938029289
1.85628 1.73069310188
1.86127 1.55584084988
1.86626 1.39942932129
1.87125 1.21186900139
1.87624 0.931736469269
1.88123 0.658481180668
1.88622 0.537330210209
1.89121 0.371265232563
1.8962 0.179982572794
1.90119 -0.00337627786212
1.90618 -0.099884070456
1.91117 -0.205408737063
1.91616 -0.309858441353
1.92115 -0.33042678237
1.92614 -0.388064056635
1.93113 -0.540580093861
1.93612 -0.559620499611
1.94111 -0.596213281155
1.9461 -0.601276397705
1.95109 -0.578310549259
1.95608 -0.599113583565
1.96107 -0.633483469486
1.96606 -0.624521434307
1.97105 -0.554487228394
1.97604 -0.539692521095
1.98103 -0.619687199593
1.98602 -0.546744942665
1.99101 -0.395599395037
1.996 -0.442854195833
2.00099 -0.453770458698
2.00598 -0.357597202063
2.01097 -0.310310155153
2.01596 -0.22011898458
2.02095 -0.1058332026
2.02594 -0.044427536428
2.03093 -0.106118611991
2.03592 0.00550310546532
2.04091 -0.15607598424
2.0459 -0.213804543018
2.05089 -0.155794844031
2.05588 -0.0887595266104
2.06087 -0.0218352619559
2.06586 -0.0856148228049
2.07085 -0.0767026245594
2.07584 -0.0653071850538
